# -b
-80.203091	7.432427
-80.557463	7.223559
-80.921222	7.223559
-80.954078	7.420693
-81.019789	7.629561
-81.174680	7.793839
-81.228657	7.596705
-81.482116	7.772718
-81.669862	8.014442
-81.693331	8.035563
-81.956176	8.188108
-82.364526	8.277287
-82.617984	8.319531
-82.883176	8.319531
-82.927766	8.134131
-83.026333	8.310143
-83.026333	8.310143
# -b
-83.026333	8.310143
-83.157756	8.605844
-83.479272	8.716146
-83.368971	8.474422
-83.720996	8.638700
-83.720996	9.110414
-84.239647	9.436624
-84.558817	9.579781
-84.701973	9.875482
-84.791153	9.938847
# -b
-85.176034	10.016292
-84.967166	9.863748
-85.098589	9.645492
-85.396637	9.863748
-85.694685	9.962315
-85.694685	9.962315
# -b
-79.829944	0.823739
-80.071668	0.359066
-80.059934	0.171319
# -b
-91.383413	0.147851
-91.371679	0.103261
# -b
-91.526570	-0.051630
-91.406881	0.114995
-91.383413	0.147851
# -b
-157.343561	2.013585
-157.287237	1.978382
-157.198057	1.912671
-157.144080	1.769514
-157.010311	1.656866
-157.111225	1.602888
-157.364683	1.680334
-157.430394	1.769514
-157.331827	1.769514
-157.275503	1.868081
-157.343561	1.968995
-157.343561	2.013585
-157.343561	2.013585
# -b
-162.079475	5.937493
-162.079475	5.892903
-162.079475	5.937493
# -b
-176.564141	0.227643
-176.552407	0.183053
-176.552407	0.173666
-176.564141	0.227643
-176.564141	0.227643
# -b
170.884800	8.861649
170.962245	8.807672
171.072547  8.763082
171.171114	8.643394
171.149992	8.511971
171.060813	8.500237
170.938777	8.587070
170.861332	8.718493
170.840210	8.817060
170.851944	8.861649
170.884800	8.861649
# -b
172.860835	1.891549
172.881957	1.868081
172.959402	1.724924
172.971136	1.501974
173.048582	1.325962
172.959402	1.269638
172.905425	1.447997
172.905425	1.635744
172.860835	1.868081
172.860835	1.891549
# -b
163.112082	5.364865
163.133203	5.332009
163.001781	5.296807
163.013515	5.364865
163.112082	5.364865
163.112082	5.364865
# -b
166.909261	9.288773
167.031297	9.277039
167.162719	9.265305
167.317611	9.309895
167.439646	9.300508
167.582803	9.070518
167.660248	8.894505
167.627393	8.697371
167.538213	8.849915
167.463114	8.993072
167.240165	9.157351
167.087621	9.169085
166.899874	9.255918
166.909261	9.288773
166.909261	9.288773
# -b
169.549451	5.993817
169.493127	6.014938
169.549451	5.993817
169.549451	5.993817
# -b
152.126547	7.115604
152.138281	7.115604
152.126547	7.115604
# -b
153.661377	5.606589
153.684845	5.639445
153.705967	5.585468
153.661377	5.606589
153.661377	5.606589
# -b
158.286989	7.005303
158.397290	6.873880
158.343313	6.841024
158.254133	6.939591
158.286989	7.005303
158.286989	7.005303
# -b
134.729458	7.664764
134.738845	7.512219
134.628544	7.357328
134.607422	7.577931
134.694255	7.655376
134.729458	7.664764
# -b
138.240323	9.584475
138.273179	9.572740
138.240323	9.507029
138.240323	9.584475
138.240323	9.584475
# -b
123.368429	10.215773
123.180682	9.725285
123.192416	9.462439
123.225272	9.136229
122.903756	9.190206
122.673766	9.408462
122.429695	9.704163
122.563465	9.964662
122.563465	9.964662
# -b
125.687102	10.161796
125.687102	9.812118
125.654246	9.943540
# -b
126.018006	9.997518
126.107186	9.868442
126.071983	9.812118
126.018006	9.997518
126.018006	9.997518
# -b
123.699333	10.020986
123.490464	9.518763
123.368429	9.659573
123.368429	9.856708
# -b
123.833102	9.844973
123.887080	9.877829
123.985647	9.955275
# -b
124.572355	10.020986
124.539500	9.844973
124.504297	9.671308
124.250839	9.593862
123.976259	9.617330
123.854224	9.779262
123.833102	9.844973
# -b
125.421910	9.713551
125.454765	9.746406
125.597922	9.737019
125.719958	9.561006
125.928826	9.396728
126.128307	9.265305
126.316054	8.894505
126.238608	8.697371
126.194019	8.554214
126.348910	8.258513
126.438089	7.995667
126.515535	7.721088
126.581246	7.324472
126.482679	7.017037
126.283198	6.819903
126.271464	6.366964
126.083717	6.709602
125.973416	7.139072
125.818525	7.357328
125.675368	7.193050
125.466500	6.852759
125.543945	6.488999
125.708224	6.080650
125.565067	5.761480
125.344464	5.672301
125.278753	6.014938
124.936115	5.871781
124.572355	6.014938
124.229718	6.289518
124.107682	6.632156
124.009115	7.017037
124.217983	7.303351
124.074826	7.622520
123.699333	7.852510
123.511586	7.721088
123.413019	7.467629
123.290983	7.533341
123.192416	7.664764
122.948346	7.446508
122.915490	7.336207
122.805189	7.709353
122.528262	7.566196
122.385105	7.303351
122.230214	6.939591
122.009612	6.930204
122.000224	7.282229
122.110525	7.688232
122.331128	8.040257
122.673766	8.127090
122.960080	8.357080
123.279249	8.587070
123.478730	8.676249
123.833102	8.345346
123.732188	8.016789
124.131150	8.192801
124.462054	8.587070
124.692044	8.652781
124.814079	8.960217
125.025295	8.882771
125.245897	9.004806
125.466500	9.025928
125.487621	9.277039
125.454765	9.462439
125.421910	9.671308
125.421910	9.713551
# -b
121.833599	6.632156
122.065936	6.709602
122.307660	6.587566
122.000224	6.432675
121.833599	6.632156
121.833599	6.632156
# -b
120.951189	5.871781
121.106080	6.036060
121.347804	5.970349
121.347804	5.815457
121.049756	5.860047
120.951189	5.871781
# -b
119.967865	5.186506
120.221323	5.221708
120.134490	5.099673
120.134490	5.099673
# -b
121.115467	1.325962
121.446371	1.302493
121.601262	1.103013
121.899310	1.114747
122.152768	1.103013
122.417961	1.070157
122.662032	0.948121
122.861513	0.882410
123.091503	0.959856
123.457609	0.948121
123.788513	0.903532
124.164006	0.959856
124.405730	1.213314
124.692044	1.436263
125.025295	1.724924
125.177839	1.656866
125.189573	1.370552
124.957236	1.037301
124.626333	0.638339
124.262573	0.361413
123.797900	0.316823
123.389551	0.305089
122.903756	0.492835
122.596320	0.504570
122.152768	0.459980
121.767887	0.492835
121.547285	0.459980
121.282093	0.504570
120.906599	0.427124
120.498250	0.459980
120.188467	0.028162
120.188467	0.028162
# -b
119.956131	0.471714
120.265913	0.903532
120.474781	0.793230
120.772829	1.004445
120.927721	1.302493
121.115467	1.325962
121.115467	1.325962
# -b
125.433644	3.717387
125.576801	3.541374
125.642512	3.353627
125.466500	3.639941
125.433644	3.717387
# -b
126.768993	4.536432
126.867560	4.447253
126.891029	4.247772
126.822970	4.027169
126.780727	4.402663
126.768993	4.536432
# -b
128.557282	2.654271
128.644114	2.522848
128.655849	2.299898
128.611259	2.201331
128.336679	2.055828
128.280355	2.311633
128.381269	2.555703
128.500957	2.654271
# -b
127.937717	2.222453
128.015163	2.213066
127.949451	1.978382
127.862618	1.846959
128.005775	1.570033
128.005775	1.269638
127.785173	1.025567
127.651403	0.882410
127.904861	0.971590
128.148932	1.248516
128.402390	1.513709
128.655849	1.480853
128.723907	1.093625
128.446980	0.882410
128.324945	0.736906
128.634727	0.549159
128.723907	0.337944
128.667583	0.251111
128.226378	0.406002
127.949451	0.361413
127.928330	0.061018
# -b
127.749970	-0.269886
127.695993	0.293354
127.597426	0.760375
127.475391	0.992711
127.397945	1.335349
127.463656	1.513709
127.651403	1.957260
127.937717	2.222453
127.937717	2.222453
# -b
109.965654	1.835225
110.329413	1.769514
110.540628	1.757780
110.815208	1.635744
111.080400	1.602888
111.136724	1.614623
111.214170	1.856347
111.223557	1.957260
111.291615	2.133273
111.247026	2.323367
111.455894	2.356222
111.479362	2.532235
111.512218	2.666005
111.643641	2.842017
111.831388	2.910076
112.019134	2.919463
112.084846	2.964053
112.117701	2.975787
112.251471	2.987521
112.526051	3.020377
112.770122	3.032111
112.990724	3.208124
113.145615	3.395870
113.267651	3.529640
113.377952	3.705653
113.509375	3.884012
113.640797	3.982579
113.807423	4.137470
113.905990	4.280627
113.962314	4.426131
113.983435	4.545820
114.006904	4.590410
114.006904	4.590410
# -b
114.006904	4.590410
114.105471	4.634999
114.293218	4.679589
114.469230	4.712445
114.725035	4.888458
114.901048	5.031615
114.978493	5.022227
115.055939	4.933047
115.133385	4.944782
115.220217	4.933047
115.243686	4.933047
# -b
115.243686	4.933047
115.353987	4.944782
115.530000	5.144263
115.464288	5.242830
115.497144	5.475166
115.661422	5.496288
115.884372	5.639445
116.060384	5.904637
116.114362	6.092384
116.292721	6.289518
116.435878	6.444409
116.567301	6.599300
116.665868	6.841024
116.787903	6.939591
116.799638	6.829290
116.766782	6.599300
116.844227	6.632156
116.963916	6.787047
117.163397	6.930204
117.252577	6.754192
117.351144	6.575832
117.494301	6.599300
117.637458	6.477265
117.705516	6.324721
117.660926	6.158095
117.672660	5.916371
117.771227	5.925759
117.935506	5.970349
118.090397	5.883516
118.003564	5.716890
118.134987	5.672301
118.343855	5.749746
118.609047	5.585468
118.907095	5.430576
119.139432	5.374252
119.273202	5.209974
119.052599	5.055083
118.742817	4.900192
118.543336	4.867336
118.268756	4.879070
118.257022	4.700711
118.400179	4.545820
118.576192	4.458987
118.489359	4.369807
118.245288	4.292361
118.045807	4.226650
117.836939	4.271240
117.705516	4.336951
117.660926	4.193794
117.660926	4.193794
# -b
117.660926	4.193794
117.550625	4.071759
117.595215	3.982579
117.825204	3.851156
117.726637	3.639941
117.562359	3.618820
117.318288	3.607086
117.297167	3.452194
117.461445	3.309038
117.407468	3.187002
117.571746	3.020377
117.714903	2.788040
117.958974	2.412547
117.991830	2.189597
117.926118	2.067562
117.947240	1.891549
118.278144	1.591154
118.677106	1.257904
118.975154	0.992711
118.808528	0.849554
118.465890	0.826086
118.191311	0.894144
118.045807	1.070157
118.069275	0.837820
117.848673	0.704051
117.628070	0.370800
117.583480	0.007041
117.583480	0.007041
# -b
119.130045	10.009252
118.754551	9.593862
118.343855	9.211328
117.926118	8.807672
117.604602	8.643394
117.374612	8.411057
117.297167	8.664515
117.562359	9.025928
117.935506	9.244184
118.268756	9.605596
118.510480	9.844973
# -b
119.878685	4.989371
119.902154	5.132528
119.967865	5.186506
# -b
120.134490	5.099673
119.878685	4.989371
119.878685	4.989371
# -b
119.791852	-0.049284
119.956131	0.471714
119.956131	0.471714
# -b
104.049282	1.436263
104.037548	1.525443
104.025814	1.546564
104.016427	1.558299
103.816946	1.501974
103.751234	1.335349
103.992958	1.358818
104.049282	1.436263
# -b
100.207513	6.444409
100.073744	6.676746
# -b
102.216404	6.190951
102.559042	6.059528
102.789032	5.838926
103.087080	5.618323
103.385128	5.186506
103.528285	4.745301
103.507163	4.193794
103.495429	3.684531
103.518898	3.231592
103.760622	2.799774
104.037548	2.400812
104.323862	1.868081
104.201827	1.447997
103.938981	1.579420
103.694910	1.579420
103.572875	1.403407
103.673789	1.391673
103.584609	1.403407
103.507163	1.501974
103.230237	1.656866
102.812500	1.879815
102.293850	2.189597
101.906622	2.522848
101.441948	2.910076
101.298792	3.374749
100.946766	3.818301
100.780141	4.137470
100.693308	4.602144
100.538417	4.933047
100.449237	5.418842
100.371792	5.949227
100.249756	6.432675
100.207513	6.444409
# -b
99.909465	9.244184
100.040888	8.763082
100.294346	8.324224
100.470359	7.819655
100.615862	7.324472
100.714430	7.258761
101.265936	6.930204
101.840910	6.686133
102.216404	6.190951
102.216404	6.190951
# -b
106.630801	10.086697
106.609679	9.988130
# -b
106.499378	10.009252
106.478257	9.572740
106.145006	9.823852
106.013583	9.737019
106.145006	9.429584
106.079295	9.354485
105.694414	9.201941
105.340042	8.784204
104.919958	8.587070
104.976282	8.751348
104.842513	9.190206
104.842513	9.561006
104.997404	9.868442
104.997404	9.868442
# -b
99.885997	3.130678
100.228635	2.731716
100.460971	2.478258
100.714430	2.213066
100.923298	2.091030
100.979622	2.255309
101.277670	2.168476
101.399705	1.912671
101.477151	1.769514
101.608574	1.692068
101.796321	1.647478
102.005189	1.525443
102.171814	1.403407
102.282115	1.203926
102.371295	1.293106
102.446394	1.314228
102.669343	1.081891
103.021368	1.103013
103.209115	0.971590
103.176260	0.870676
103.042490	0.804964
103.098814	0.605483
103.131670	0.560894
103.009634	0.361413
102.889946	0.260499
103.042490	0.293354
103.286561	0.438858
103.507163	0.528038
103.739500	0.328557
103.838067	0.072752
103.838067	0.072752
# -b
101.817442	1.790635
101.697753	1.835225
101.596840	1.912671
101.542862	2.022972
101.620308	2.067562
101.784586	2.133273
101.894888	2.046440
101.894888	1.879815
101.840910	1.802369
101.817442	1.790635
# -b
102.160080	1.668600
102.204670	1.668600
102.371295	1.635744
102.523839	1.614623
102.601285	1.370552
102.547308	1.391673
102.371295	1.480853
102.192936	1.614623
102.160080	1.668600
# -b
104.666500	1.171071
104.765067	1.004445
104.645378	0.882410
104.544464	1.070157
104.424776	1.180458
104.535077	1.225048
104.666500	1.171071
104.666500	1.171071
# -b
109.623016	2.055828
109.745051	2.055828
109.843618	1.879815
109.965654	1.835225
# -b
109.202932	-0.082139
109.092631	0.316823
109.005798	0.483448
108.994064	0.816699
109.017532	1.058423
109.127833	1.415142
109.336702	1.724924
109.557304	2.001850
109.623016	2.055828
# -b
100.073744	6.676746
99.787430	6.972447
99.477647	7.413652
99.212455	7.807920
98.926141	8.040257
98.550648	8.246779
98.330045	8.389936
98.362901	8.981338
98.527179	9.551619
98.639827	9.964662
98.639827	9.964662
# -b
99.191334	10.009252
99.322756	9.244184
99.731106	9.288773
99.909465	9.244184
# -b
98.384022	8.115356
98.339432	7.939343
98.484936	7.929956
98.419225	8.148212
98.384022	8.115356
# -b
93.847590	7.282229
93.680965	7.204784
93.749023	6.829290
93.892180	7.181315
93.758410	7.303351
93.758410	7.303351
# -b
95.326096	5.606589
95.436397	5.606589
95.504456	5.630057
95.537311	5.630057
95.614757	5.630057
95.835359	5.606589
96.011372	5.442311
96.210853	5.332009
96.431455	5.263951
96.661445	5.254564
96.982962	5.287420
97.313865	5.186506
97.689359	5.165384
97.975673	4.933047
98.064853	4.691323
98.264334	4.512964
98.395756	4.292361
98.527179	4.092880
98.759516	3.872278
99.090420	3.661063
99.510503	3.463929
99.885997	3.130678
99.885997	3.130678
# -b
99.963442	-0.147851
99.543359	0.251111
99.379080	0.260499
99.301635	0.483448
99.212455	0.849554
99.057564	1.281372
98.937875	1.692068
98.604625	2.046440
98.252600	2.234187
97.855984	2.332754
97.755070	2.710595
97.567324	2.942931
97.513346	3.053233
97.334987	3.297303
97.027552	3.651675
96.696648	3.740855
96.354010	4.104615
96.065349	4.315830
95.790769	4.613878
95.546699	4.900192
95.382420	5.231096
95.370686	5.418842
95.326096	5.606589
95.326096	5.606589
# -b
95.868215	2.809162
95.922192	2.919463
96.199119	2.731716
96.476045	2.543969
96.551144	2.377344
96.407987	2.478258
96.077083	2.621415
95.868215	2.809162
95.868215	2.809162
# -b
97.302131	1.403407
97.424167	1.513709
97.644769	1.415142
97.855984	1.171071
98.041384	0.971590
98.053119	0.760375
98.008529	0.614871
97.820782	0.793230
97.644769	0.980977
97.424167	1.248516
97.334987	1.370552
97.302131	1.403407
# -b
80.024731	9.812118
80.024731	9.812118
# -b
79.926164	9.746406
80.203091	9.584475
80.191356	9.474173
80.048199	9.112761
80.048199	9.112761
# -b
79.893308	6.510121
80.510526	5.958614
80.951731	6.059528
81.526706	6.423288
81.791898	7.160194
81.780164	7.688232
81.571295	7.951077
81.371814	8.455647
81.195802	8.676249
81.130090	8.807672
81.040911	8.894505
80.853164	9.190206
80.501139	9.584475
80.179622	9.802730
80.024731	9.812118
# -b
79.186911	10.096085
79.032020	9.802730
78.877129	9.441318
78.900597	9.265305
78.590815	9.223062
78.182465	9.025928
78.126141	8.849915
78.072164	8.577682
77.917273	8.368814
77.795238	8.303103
77.640347	8.115356
77.100574	8.303103
76.603045	8.981338
76.337853	9.746406
76.337853	9.746406
# -b
80.024731	9.812118
79.926164	9.746406
# -b
80.048199	9.112761
79.869840	8.544827
79.804129	8.094234
79.672706	8.094234
79.726683	7.413652
79.815863	6.796435
79.893308	6.510121
# -b
50.832449	10.159449
50.710413	9.633758
50.656436	9.206634
50.402978	8.856956
50.170641	8.453300
50.072074	8.211576
# -b
50.072074	8.211576
49.872593	8.035563
49.762292	7.641295
49.553424	7.244680
49.288231	6.803475
49.091097	6.430328
49.067629	6.341149
48.947940	5.834232
48.551325	5.416495
48.142976	4.984678
47.966963	4.510617
47.645447	4.090534
47.194854	3.637594
46.917928	3.304344
46.687938	3.095476
46.422746	2.917116
46.178675	2.574478
45.915829	2.330407
45.507480	2.032359
45.099131	1.889202
44.735371	1.666253
44.416202	1.412795
44.204986	1.213314
43.820106	0.880063
43.500936	0.570281
43.247478	0.326210
43.137177	0.192440
# -b
36.101365	4.522351
36.211666	4.367460
36.300846	3.935643
36.289112	3.637594
36.378291	3.083741
36.631750	2.762225
36.742051	2.508767
36.664605	2.363263
36.566038	2.717635
36.211666	2.985174
36.047388	3.438113
35.892496	3.891053
35.958208	4.388582
35.991064	4.522351
# -b
34.029109	0.237030
34.019722	0.114995
# -b
34.073699	0.237030
33.808507	0.248765
33.423626	0.281620
33.203023	0.237030
32.937831	0.126729
32.651517	0.204175
32.529482	0.058671
32.419180	0.103261
# -b
5.001106	5.824845
4.822746	6.099424
4.449599	6.308293
4.074106	6.364617
3.543721	6.376351
2.982827	6.331761
2.795081	6.320027
2.795081	6.320027
# -b
2.795081	6.320027
2.332754	6.275437
1.978382	6.254316
1.978382	6.254316
# -b
1.978382	6.254316
1.372899	6.099424
1.274331	6.054835
# -b
1.274331	6.054835
1.095972	5.869435
0.842514	5.714544
0.621911	5.747399
0.192440	5.669954
0.192440	5.669954
# -b
5.001106	5.824845
5.186506	5.637098
5.385987	5.404761
5.353131	5.339050
5.451698	4.796931
5.672301	4.576329
5.982083	4.355726
6.212073	4.212569
6.533589	4.379194
6.632156	4.388582
6.787047	4.379194
6.897348	4.412050
7.028771	4.531739
7.249374	4.599797
7.735169	4.498883
8.152905	4.489496
8.242085	4.864989
8.396976	4.742954
8.396976	4.742954
# -b
9.232449	-0.194787
9.420196	0.147851
9.795690	0.082139
9.783956	0.180706
9.476520	0.314476
9.309895	0.513957
9.476520	0.612524
9.521110	0.880063
9.521110	0.978630
# -b
9.521110	0.978630
9.575087	1.023220
9.309895	1.222701
9.443665	1.433916
9.553966	1.755433
9.673654	2.166129
9.673654	2.166129
# -b
9.673654	2.166129
9.718244	2.541622
9.840280	3.083741
9.884870	3.238632
9.664267	3.494438
9.542232	3.682184
9.607943	3.769017
9.631411	4.001354
9.453052	4.034210
9.342751	3.947377
8.981338	4.102268
8.835834	4.421437
8.725533	4.543473
8.528399	4.510617
8.439219	4.609184
8.396976	4.742954
8.396976	4.742954
# -b
8.605844	3.813607
8.814713	3.703306
8.859303	3.515559
8.659822	3.262101
8.418098	3.393524
8.507277	3.581270
8.605844	3.813607
8.605844	3.813607
# -b
6.488999	0.314476
6.444409	0.082139
6.566445	0.171319
6.566445	0.302742
6.488999	0.314476
# -b
-14.029380	9.971702
-14.348550	10.168837
-14.482320	10.419948
-14.491707	10.659325
-14.670066	10.692181
-14.702922	10.856459
-14.747512	10.952680
-14.878935	10.769626
-15.054947	10.832991
-15.054947	10.832991
# -b
-15.054947	10.832991
-15.022092	11.095836
-15.275550	11.095836
-15.385851	11.335214
-15.331874	11.508879
-15.430441	11.703667
-15.198104	11.832743
-14.857813	11.853864
-15.043213	11.919576
-15.418707	11.853864
-15.815322	11.713054
-15.892767	11.877333
-16.190816	11.898454
-16.268261	12.083854
-16.432540	12.191808
-16.432540	12.191808
# -b
-16.432540	12.191808
-16.718853	12.548527
-16.709466	12.893512
-16.697732	13.013201
# -b
-16.697732	13.013201
-16.718853	13.207988
-16.620286	13.433284
-16.444274	13.261965
-16.301117	13.271353
-16.399684	13.454406
-16.399684	13.454406
# -b
-16.399684	13.454406
-16.500598	13.757148
-16.763443	14.186618
-17.073226	14.594968
-17.204648	14.724044
-17.150671	14.841385
-16.754056	15.289631
-16.411418	15.866952
-16.399684	15.909195
# -b
-16.399684	15.909195
-16.399684	16.132145
-16.333972	16.939456
-16.024190	17.702177
-15.981947	18.417962
-16.101636	19.016405
-16.345707	19.288638
-16.465395	19.464651
-16.345707	19.528015
-16.202550	19.934018
-16.202550	19.934018
# -b
-15.881033	11.095836
-16.092248	10.943292
-15.881033	11.095836
-15.881033	11.095836
# -b
-24.989100	17.141284
-25.275414	16.951190
-25.078280	16.960577
-24.944511	17.087307
-24.989100	17.141284
# -b
-23.930678	16.556922
-24.094956	16.589778
-24.315559	16.622633
-24.282703	16.472436
-24.163014	16.535800
-23.930678	16.556922
-23.930678	16.556922
# -b
-22.893377	16.887826
-22.926232	16.632021
-22.815931	16.779871
-22.893377	16.887826
-22.893377	16.887826
# -b
-22.872255	16.122757
-22.639918	15.984294
-22.827665	15.897461
-22.905111	16.035924
-22.872255	16.122757
# -b
-23.698341	15.247388
-23.721809	15.045560
-23.611508	14.850773
-23.390906	15.000970
-23.578653	15.184023
-23.698341	15.247388
# -b
-24.339027	14.916484
-24.437594	14.904750
-24.425860	14.766287
-24.273316	14.829651
-24.339027	14.916484
# -b
-70.060069	18.385106
-69.729165	18.460205
-69.320816	18.439084
-68.924201	18.385106
-68.661355	18.248990
-68.417285	18.511835
-68.506464	18.744172
-68.703598	18.931919
-69.013381	19.046914
-69.201127	19.058648
-69.398262	19.089157
-69.597743	19.192418
-69.233983	19.255782
-69.609477	19.328534
-69.949768	19.643010
-69.949768	19.643010
# -b
-66.046981	18.502448
-65.760667	18.385106
-65.805257	18.164504
-66.246462	17.974410
-66.621956	17.995532
-67.051426	17.974410
-67.194583	18.197360
-67.248561	18.439084
-66.950513	18.532957
-66.476452	18.532957
-66.046981	18.502448
-66.046981	18.502448
# -b
-64.934581	18.406228
-64.934581	18.312355
-64.934581	18.406228
# -b
-64.845401	17.765542
-64.845401	17.681056
-64.845401	17.765542
-64.845401	17.765542
# -b
-62.409387	9.896604
-62.597133	10.222814
-62.728556	10.365971
-62.960893	10.387092
-62.716822	10.551371
-62.507954	10.527902
-62.233374	10.638204
-61.979916	10.680447
-62.209906	10.736771
-62.287351	10.713302
-62.618255	10.713302
-62.928037	10.746158
-63.291797	10.769626
-63.831569	10.692181
-64.129617	10.680447
-64.249305	10.593614
-64.139004	10.572492
-63.852690	10.560758
-63.697799	10.506781
-64.183594	10.473925
-64.493376	10.288525
-64.713979	10.201692
-65.274872	10.147715
-65.408642	10.168837
-65.716077	10.255670
-66.025860	10.464538
-66.046981	10.473925
-66.046981	10.638204
